region_id,geography_type,state_name,date,home_value
31,State,Minnesota,2020-09-30,272977.77815621375
51,State,South Carolina,2020-09-30,211332.6137923615
4,State,Alabama,2020-09-30,178699.80066333732
25,State,Louisiana,2020-09-30,204051.32711089225
24,State,Kentucky,2020-09-30,165280.2857667812
46,State,Oregon,2020-09-30,390404.7547607503
45,State,Oklahoma,2020-09-30,154594.95136746505
11,State,Connecticut,2020-09-30,276358.8431809845
55,State,Utah,2020-09-30,376505.22875913954
19,State,Iowa,2020-09-30,173581.2388715055
42,State,Nevada,2020-09-30,322847.2202786572
6,State,Arkansas,2020-09-30,164487.22062950968
34,State,Mississippi,2020-09-30,155900.77827818374
23,State,Kansas,2020-09-30,170726.94594245733
41,State,New Mexico,2020-09-30,218705.4632917332
38,State,Nebraska,2020-09-30,197653.5396680385
20,State,Idaho,2020-09-30,330056.5215646935
61,State,West Virginia,2020-09-30,127815.48020557586
18,State,Hawaii,2020-09-30,631284.3748452755
39,State,New Hampshire,2020-09-30,317953.8589024199
28,State,Maine,2020-09-30,269312.7192354205
50,State,Rhode Island,2020-09-30,325995.13908775034
35,State,Montana,2020-09-30,296414.10487627087
13,State,Delaware,2020-09-30,289615.3950031299
52,State,South Dakota,2020-09-30,226745.47229945357
37,State,North Dakota,2020-09-30,234911.4342915723
3,State,Alaska,2020-09-30,322107.1885220808
12,State,District of Columbia,2020-09-30,606263.6275610551
58,State,Vermont,2020-09-30,289780.0768817831
62,State,Wyoming,2020-09-30,269808.9612062157
9,State,California,2020-10-31,584546.2932278422
54,State,Texas,2020-10-31,234984.67653211427
14,State,Florida,2020-10-31,267272.0793619348
43,State,New York,2020-10-31,367525.31722491287
47,State,Pennsylvania,2020-10-31,210386.6560888408
21,State,Illinois,2020-10-31,210142.51094460225
44,State,Ohio,2020-10-31,170713.57205808337
16,State,Georgia,2020-10-31,231036.7658262801
36,State,North Carolina,2020-10-31,232849.72652388844
30,State,Michigan,2020-10-31,188608.52094455436
40,State,New Jersey,2020-10-31,379952.1690898514
56,State,Virginia,2020-10-31,302665.11571677524
59,State,Washington,2020-10-31,454559.8126194964
8,State,Arizona,2020-10-31,309819.93230321753
26,State,Massachusetts,2020-10-31,469227.7478082874
53,State,Tennessee,2020-10-31,230388.61669894063
22,State,Indiana,2020-10-31,175698.5141171676
27,State,Maryland,2020-10-31,340412.76887038955
32,State,Missouri,2020-10-31,186653.44867568783
60,State,Wisconsin,2020-10-31,232358.6062627077
10,State,Colorado,2020-10-31,432266.2127733765
31,State,Minnesota,2020-10-31,276134.41172724206
51,State,South Carolina,2020-10-31,214139.7518337468
4,State,Alabama,2020-10-31,180939.48067959145
25,State,Louisiana,2020-10-31,206015.12517335973
24,State,Kentucky,2020-10-31,167810.09359737657
46,State,Oregon,2020-10-31,396145.59116307576
45,State,Oklahoma,2020-10-31,156652.63130225343
11,State,Connecticut,2020-10-31,280538.3907209516
55,State,Utah,2020-10-31,383021.2046521467
19,State,Iowa,2020-10-31,175483.43430101615
42,State,Nevada,2020-10-31,325782.58965517295
6,State,Arkansas,2020-10-31,166425.35866038717
34,State,Mississippi,2020-10-31,157467.43349381865
23,State,Kansas,2020-10-31,172622.15874112918
41,State,New Mexico,2020-10-31,221892.3099792612
38,State,Nebraska,2020-10-31,200201.0213420218
20,State,Idaho,2020-10-31,337413.3227058638
61,State,West Virginia,2020-10-31,129788.6458252566
18,State,Hawaii,2020-10-31,637361.0608986393
39,State,New Hampshire,2020-10-31,323751.3712455745
28,State,Maine,2020-10-31,274737.4400616772
50,State,Rhode Island,2020-10-31,330822.5143888777
35,State,Montana,2020-10-31,301334.03244586993
13,State,Delaware,2020-10-31,293468.57605412166
52,State,South Dakota,2020-10-31,229366.009987976
37,State,North Dakota,2020-10-31,236138.19652553948
3,State,Alaska,2020-10-31,324128.22294725664
12,State,District of Columbia,2020-10-31,610738.3297738832
58,State,Vermont,2020-10-31,294007.3924675342
62,State,Wyoming,2020-10-31,272224.25557683455
9,State,California,2020-11-30,595487.919999857
54,State,Texas,2020-11-30,237874.50395725103
14,State,Florida,2020-11-30,270869.0384620158
43,State,New York,2020-11-30,372027.78533578897
47,State,Pennsylvania,2020-11-30,213745.96881545428
21,State,Illinois,2020-11-30,212777.8416543687
44,State,Ohio,2020-11-30,173660.94354813537
16,State,Georgia,2020-11-30,234895.16902535
36,State,North Carolina,2020-11-30,236712.15396524672
30,State,Michigan,2020-11-30,191596.9255680899
40,State,New Jersey,2020-11-30,385751.2140873678
56,State,Virginia,2020-11-30,306951.4452470651
59,State,Washington,2020-11-30,462922.40857123816
8,State,Arizona,2020-11-30,315550.164838368
26,State,Massachusetts,2020-11-30,476876.51775020873
53,State,Tennessee,2020-11-30,233736.16450685947
22,State,Indiana,2020-11-30,178447.5707500501
27,State,Maryland,2020-11-30,344854.45107826445
32,State,Missouri,2020-11-30,189684.3774738283
60,State,Wisconsin,2020-11-30,235777.83480281892
10,State,Colorado,2020-11-30,438196.51835386286
31,State,Minnesota,2020-11-30,279822.16111363634
51,State,South Carolina,2020-11-30,217173.6759218706
4,State,Alabama,2020-11-30,183316.33586093737
25,State,Louisiana,2020-11-30,207432.1880777321
24,State,Kentucky,2020-11-30,170436.2898667635
46,State,Oregon,2020-11-30,402977.63464794954
45,State,Oklahoma,2020-11-30,159052.48359585193
11,State,Connecticut,2020-11-30,285601.925871816
55,State,Utah,2020-11-30,390463.5265644016
19,State,Iowa,2020-11-30,177325.05740195725
42,State,Nevada,2020-11-30,329526.3580485264
6,State,Arkansas,2020-11-30,168300.50563080338
34,State,Mississippi,2020-11-30,158737.0034309251
23,State,Kansas,2020-11-30,174515.08565309583
41,State,New Mexico,2020-11-30,225033.2286108992
38,State,Nebraska,2020-11-30,202797.8086559192
20,State,Idaho,2020-11-30,346490.84247716
61,State,West Virginia,2020-11-30,132133.91306117477
18,State,Hawaii,2020-11-30,644574.7536977733
39,State,New Hampshire,2020-11-30,330144.91615684575
28,State,Maine,2020-11-30,280553.216651767
50,State,Rhode Island,2020-11-30,336577.66154199815
35,State,Montana,2020-11-30,307347.36865797604
13,State,Delaware,2020-11-30,298342.9024127848
52,State,South Dakota,2020-11-30,232282.209847559
37,State,North Dakota,2020-11-30,237136.9752159198
3,State,Alaska,2020-11-30,326091.6486696054
12,State,District of Columbia,2020-11-30,615447.7316761405
58,State,Vermont,2020-11-30,297968.2115401725
62,State,Wyoming,2020-11-30,274994.66088775755
9,State,California,2020-12-31,606401.8077520161
54,State,Texas,2020-12-31,240674.3455628884
14,State,Florida,2020-12-31,274444.10594230477
43,State,New York,2020-12-31,376994.21611550706
47,State,Pennsylvania,2020-12-31,216908.24101353227
21,State,Illinois,2020-12-31,215246.90439950296
44,State,Ohio,2020-12-31,176426.29453257346
16,State,Georgia,2020-12-31,238733.3589115968
36,State,North Carolina,2020-12-31,240539.49566677268
30,State,Michigan,2020-12-31,194321.5428783416
40,State,New Jersey,2020-12-31,391906.2600395641
56,State,Virginia,2020-12-31,311043.3500490557
59,State,Washington,2020-12-31,470930.39610398514
8,State,Arizona,2020-12-31,321145.2313293493
26,State,Massachusetts,2020-12-31,484531.0029944395
53,State,Tennessee,2020-12-31,236781.2145995771
22,State,Indiana,2020-12-31,181124.16190350289
27,State,Maryland,2020-12-31,349144.590354772
32,State,Missouri,2020-12-31,192276.8252203929
60,State,Wisconsin,2020-12-31,238703.13080794143
10,State,Colorado,2020-12-31,444002.0727130783
31,State,Minnesota,2020-12-31,283461.66687684116
51,State,South Carolina,2020-12-31,220027.8606632914
4,State,Alabama,2020-12-31,185354.26902669933
25,State,Louisiana,2020-12-31,207995.77055488212
24,State,Kentucky,2020-12-31,172703.41127369084
46,State,Oregon,2020-12-31,410063.4582908002
45,State,Oklahoma,2020-12-31,161407.1904854419
11,State,Connecticut,2020-12-31,290872.0629831678
55,State,Utah,2020-12-31,398036.11904221895
19,State,Iowa,2020-12-31,178594.1519221308
42,State,Nevada,2020-12-31,333728.40929290775
6,State,Arkansas,2020-12-31,169746.89232363136
34,State,Mississippi,2020-12-31,159620.673600157
23,State,Kansas,2020-12-31,176056.89439250887
41,State,New Mexico,2020-12-31,227900.46037592576
38,State,Nebraska,2020-12-31,205091.6241101048
20,State,Idaho,2020-12-31,356652.8644659076
61,State,West Virginia,2020-12-31,134385.94158972756
18,State,Hawaii,2020-12-31,651880.2051132298
39,State,New Hampshire,2020-12-31,336433.86384575797
28,State,Maine,2020-12-31,286237.38726156036
50,State,Rhode Island,2020-12-31,342656.29512540257
35,State,Montana,2020-12-31,313848.66475722776
13,State,Delaware,2020-12-31,303926.988166974
52,State,South Dakota,2020-12-31,234803.3308139596
37,State,North Dakota,2020-12-31,237420.06641305753
3,State,Alaska,2020-12-31,327755.9212098277
12,State,District of Columbia,2020-12-31,619316.563440679
58,State,Vermont,2020-12-31,301824.8321610058
62,State,Wyoming,2020-12-31,277543.25784752
9,State,California,2021-01-31,615464.5441303076
54,State,Texas,2021-01-31,243613.6292139408
14,State,Florida,2021-01-31,278144.2416438248
43,State,New York,2021-01-31,381695.53427969216
47,State,Pennsylvania,2021-01-31,219819.71072535703
21,State,Illinois,2021-01-31,217692.82071578596
44,State,Ohio,2021-01-31,178851.14578033783
16,State,Georgia,2021-01-31,242578.1367222944
36,State,North Carolina,2021-01-31,244174.95187165576
30,State,Michigan,2021-01-31,197122.78435297095
40,State,New Jersey,2021-01-31,397642.4971396872
56,State,Virginia,2021-01-31,314787.1210699719
59,State,Washington,2021-01-31,478705.2086459002
8,State,Arizona,2021-01-31,326656.20401693456
26,State,Massachusetts,2021-01-31,491453.31418311456
53,State,Tennessee,2021-01-31,239829.79542951775
22,State,Indiana,2021-01-31,183593.96900694628
27,State,Maryland,2021-01-31,353118.11774799926
32,State,Missouri,2021-01-31,194517.44754900064
60,State,Wisconsin,2021-01-31,241132.7018076497
10,State,Colorado,2021-01-31,449588.7773760951
31,State,Minnesota,2021-01-31,286805.9363105271
51,State,South Carolina,2021-01-31,222696.50779961023
4,State,Alabama,2021-01-31,187259.8227693118
25,State,Louisiana,2021-01-31,208379.62543341535
24,State,Kentucky,2021-01-31,174617.7874796481
46,State,Oregon,2021-01-31,417038.3315948241
45,State,Oklahoma,2021-01-31,163622.36954904217
11,State,Connecticut,2021-01-31,295850.0037309791
55,State,Utah,2021-01-31,405633.3190148018
19,State,Iowa,2021-01-31,179554.41608720986
42,State,Nevada,2021-01-31,338018.88848915044
6,State,Arkansas,2021-01-31,171152.87454377452
34,State,Mississippi,2021-01-31,160729.3561517996
23,State,Kansas,2021-01-31,177542.82298277327
41,State,New Mexico,2021-01-31,230702.87201580944
38,State,Nebraska,2021-01-31,207380.2701644849
20,State,Idaho,2021-01-31,367599.3059802472
61,State,West Virginia,2021-01-31,136584.44855181352
18,State,Hawaii,2021-01-31,658742.0736219237
39,State,New Hampshire,2021-01-31,342442.6918659439
28,State,Maine,2021-01-31,291511.9737961396
50,State,Rhode Island,2021-01-31,348332.6290388272
35,State,Montana,2021-01-31,320528.04787531705
13,State,Delaware,2021-01-31,309420.5982744019
52,State,South Dakota,2021-01-31,237140.35996821057
37,State,North Dakota,2021-01-31,237856.0249945185
3,State,Alaska,2021-01-31,328847.2949592168
12,State,District of Columbia,2021-01-31,622088.737969694
58,State,Vermont,2021-01-31,305911.2303612136
62,State,Wyoming,2021-01-31,279983.41170690116
9,State,California,2021-02-28,623218.4886077564
54,State,Texas,2021-02-28,246744.47323848295
14,State,Florida,2021-02-28,281830.61430066545
43,State,New York,2021-02-28,386601.4408087528
47,State,Pennsylvania,2021-02-28,222661.68724553337
21,State,Illinois,2021-02-28,220362.67998354268
44,State,Ohio,2021-02-28,181132.79235705585
16,State,Georgia,2021-02-28,246581.7671138621
36,State,North Carolina,2021-02-28,247921.14730003037
30,State,Michigan,2021-02-28,200187.34164793207
40,State,New Jersey,2021-02-28,403472.0578619063
56,State,Virginia,2021-02-28,318504.26711170346
59,State,Washington,2021-02-28,487128.2156528447
8,State,Arizona,2021-02-28,332381.10302620474
26,State,Massachusetts,2021-02-28,498299.9869604562
53,State,Tennessee,2021-02-28,243112.06819257757
22,State,Indiana,2021-02-28,186078.15076239535
27,State,Maryland,2021-02-28,357447.8517631533
32,State,Missouri,2021-02-28,196849.37190351772
60,State,Wisconsin,2021-02-28,243499.4188177119
10,State,Colorado,2021-02-28,455919.5589661607
31,State,Minnesota,2021-02-28,290204.4936354849
51,State,South Carolina,2021-02-28,225437.02523585255
4,State,Alabama,2021-02-28,189234.3704886462
25,State,Louisiana,2021-02-28,209159.7432791659
24,State,Kentucky,2021-02-28,176389.62297278698
46,State,Oregon,2021-02-28,424402.9852128063
45,State,Oklahoma,2021-02-28,165647.2799828448
11,State,Connecticut,2021-02-28,300652.52113880386
55,State,Utah,2021-02-28,413926.6149335489
19,State,Iowa,2021-02-28,180652.6722376747
42,State,Nevada,2021-02-28,342567.5354113533
6,State,Arkansas,2021-02-28,172680.5576881865
34,State,Mississippi,2021-02-28,162115.28767409243
23,State,Kansas,2021-02-28,179146.81998693594
41,State,New Mexico,2021-02-28,233968.24253436213
38,State,Nebraska,2021-02-28,209857.46392884065
20,State,Idaho,2021-02-28,379766.16478789435
61,State,West Virginia,2021-02-28,138661.93040819094
18,State,Hawaii,2021-02-28,665512.1645019752
39,State,New Hampshire,2021-02-28,348735.9635650387
28,State,Maine,2021-02-28,296616.0887820651
50,State,Rhode Island,2021-02-28,354258.78244225815
35,State,Montana,2021-02-28,327572.8870877101
13,State,Delaware,2021-02-28,314836.09033319
52,State,South Dakota,2021-02-28,239692.2190529456
37,State,North Dakota,2021-02-28,238417.4030773572
3,State,Alaska,2021-02-28,329436.93927979097
12,State,District of Columbia,2021-02-28,624432.9321699451
58,State,Vermont,2021-02-28,310461.6514655243
62,State,Wyoming,2021-02-28,282397.79466627486
9,State,California,2021-03-31,630242.9210601129
54,State,Texas,2021-03-31,250289.2536745801
14,State,Florida,2021-03-31,285769.8050344227
43,State,New York,2021-03-31,391185.4586252787
47,State,Pennsylvania,2021-03-31,225619.93717492177
21,State,Illinois,2021-03-31,223085.2741178753
44,State,Ohio,2021-03-31,183480.616170453
16,State,Georgia,2021-03-31,250779.19972861148
36,State,North Carolina,2021-03-31,251749.56461344333
30,State,Michigan,2021-03-31,203444.09855531293
40,State,New Jersey,2021-03-31,408858.2133503233
56,State,Virginia,2021-03-31,322279.5848719818
59,State,Washington,2021-03-31,496509.1780903388
8,State,Arizona,2021-03-31,339078.227419823
26,State,Massachusetts,2021-03-31,505217.6134576035
53,State,Tennessee,2021-03-31,246596.5122566012
22,State,Indiana,2021-03-31,188921.4750252386
27,State,Maryland,2021-03-31,362221.9984001193
32,State,Missouri,2021-03-31,199628.8885165922
60,State,Wisconsin,2021-03-31,245771.73023933885
10,State,Colorado,2021-03-31,463606.74961178406
31,State,Minnesota,2021-03-31,293593.288150066
51,State,South Carolina,2021-03-31,228270.8612191909
4,State,Alabama,2021-03-31,191389.0690289863
25,State,Louisiana,2021-03-31,210139.28525583012
24,State,Kentucky,2021-03-31,178159.43459801204
46,State,Oregon,2021-03-31,432288.54382605775
45,State,Oklahoma,2021-03-31,167616.64225490883
11,State,Connecticut,2021-03-31,305330.1291302349
55,State,Utah,2021-03-31,423128.3939973263
19,State,Iowa,2021-03-31,182017.7558526912
42,State,Nevada,2021-03-31,347858.30742316647
6,State,Arkansas,2021-03-31,174514.84380656382
34,State,Mississippi,2021-03-31,163763.1734477935
23,State,Kansas,2021-03-31,181176.15157525893
41,State,New Mexico,2021-03-31,237475.04512448245
38,State,Nebraska,2021-03-31,212669.3222680095
20,State,Idaho,2021-03-31,393378.8965951277
61,State,West Virginia,2021-03-31,140798.84210522595
18,State,Hawaii,2021-03-31,672687.0015205815
39,State,New Hampshire,2021-03-31,355235.3658317465
28,State,Maine,2021-03-31,301526.6850876223
50,State,Rhode Island,2021-03-31,360418.18401545053
35,State,Montana,2021-03-31,335368.7397691131
13,State,Delaware,2021-03-31,319317.3286896606
52,State,South Dakota,2021-03-31,242459.3196438416
37,State,North Dakota,2021-03-31,238894.54443223777
3,State,Alaska,2021-03-31,329692.92087293946
12,State,District of Columbia,2021-03-31,627748.1049371129
58,State,Vermont,2021-03-31,314374.435241594
62,State,Wyoming,2021-03-31,285173.7317258706
9,State,California,2021-04-30,639438.8364896377
54,State,Texas,2021-04-30,254223.1371135624
14,State,Florida,2021-04-30,290150.3950039557
43,State,New York,2021-04-30,395444.55960695463
47,State,Pennsylvania,2021-04-30,228653.73309327153
21,State,Illinois,2021-04-30,225650.5040582783
44,State,Ohio,2021-04-30,186006.9594549376
16,State,Georgia,2021-04-30,255165.314932922
36,State,North Carolina,2021-04-30,255906.8012685372
30,State,Michigan,2021-04-30,206789.49094356285
40,State,New Jersey,2021-04-30,414362.89108760766
56,State,Virginia,2021-04-30,326325.3765840119
59,State,Washington,2021-04-30,507177.0390232429
8,State,Arizona,2021-04-30,346914.4831646494
26,State,Massachusetts,2021-04-30,512908.6974810572
53,State,Tennessee,2021-04-30,250389.6603268973
22,State,Indiana,2021-04-30,191983.06535010855
27,State,Maryland,2021-04-30,367396.9862775437
32,State,Missouri,2021-04-30,202939.9910115182
60,State,Wisconsin,2021-04-30,248583.10699592243
10,State,Colorado,2021-04-30,472550.6717603092
31,State,Minnesota,2021-04-30,297366.6040080691
51,State,South Carolina,2021-04-30,231242.86703280793
4,State,Alabama,2021-04-30,193788.0365057212
25,State,Louisiana,2021-04-30,211146.23294083288
24,State,Kentucky,2021-04-30,179991.34746848038
46,State,Oregon,2021-04-30,440565.0213343568
45,State,Oklahoma,2021-04-30,169556.95028589445
11,State,Connecticut,2021-04-30,309951.94732925453
55,State,Utah,2021-04-30,433443.8149671219
19,State,Iowa,2021-04-30,183779.86896123612
42,State,Nevada,2021-04-30,354077.16610688163
6,State,Arkansas,2021-04-30,176551.47615798097
34,State,Mississippi,2021-04-30,165662.736147364
23,State,Kansas,2021-04-30,183582.23179937503
41,State,New Mexico,2021-04-30,241165.42851674903
38,State,Nebraska,2021-04-30,215809.07581789684
20,State,Idaho,2021-04-30,408022.1329869691
61,State,West Virginia,2021-04-30,142580.34843311494
18,State,Hawaii,2021-04-30,681493.9746823305
39,State,New Hampshire,2021-04-30,362545.5521307105
28,State,Maine,2021-04-30,306912.3544093375
50,State,Rhode Island,2021-04-30,367195.41300332657
35,State,Montana,2021-04-30,344212.53713256767
13,State,Delaware,2021-04-30,323651.3835671611
52,State,South Dakota,2021-04-30,245752.196601282
37,State,North Dakota,2021-04-30,239816.60658027817
3,State,Alaska,2021-04-30,330615.99908374535
12,State,District of Columbia,2021-04-30,632164.6879277853
58,State,Vermont,2021-04-30,318290.46050045005
62,State,Wyoming,2021-04-30,288218.0040194785
9,State,California,2021-05-31,650450.3864564345
54,State,Texas,2021-05-31,258725.06834610575
14,State,Florida,2021-05-31,295451.60617397696
43,State,New York,2021-05-31,399702.3771110221
47,State,Pennsylvania,2021-05-31,231700.83672412028
21,State,Illinois,2021-05-31,227957.00563217272
44,State,Ohio,2021-05-31,188658.78342623357
16,State,Georgia,2021-05-31,259898.3093591183
36,State,North Carolina,2021-05-31,260582.7666602585
30,State,Michigan,2021-05-31,210216.63778834973
40,State,New Jersey,2021-05-31,419766.4100511694
56,State,Virginia,2021-05-31,330628.92297383765
59,State,Washington,2021-05-31,518074.1624106678
8,State,Arizona,2021-05-31,356267.12147281365
26,State,Massachusetts,2021-05-31,520933.5481811552
53,State,Tennessee,2021-05-31,254726.75858219116
22,State,Indiana,2021-05-31,195153.59163621723
27,State,Maryland,2021-05-31,372440.7670459128
32,State,Missouri,2021-05-31,206438.98722006963
60,State,Wisconsin,2021-05-31,252423.05180789577
10,State,Colorado,2021-05-31,482223.3316136197
31,State,Minnesota,2021-05-31,301624.9004046101
51,State,South Carolina,2021-05-31,234706.00948974353
4,State,Alabama,2021-05-31,196480.9349115012
25,State,Louisiana,2021-05-31,212158.36944671473
24,State,Kentucky,2021-05-31,181966.43199289305
46,State,Oregon,2021-05-31,448667.9615223664
45,State,Oklahoma,2021-05-31,171574.12838390763
11,State,Connecticut,2021-05-31,314766.35926905647
55,State,Utah,2021-05-31,444900.0144663178
19,State,Iowa,2021-05-31,185805.327066691
42,State,Nevada,2021-05-31,361546.19716689904
6,State,Arkansas,2021-05-31,178835.47646657156
34,State,Mississippi,2021-05-31,167747.36733731392
23,State,Kansas,2021-05-31,186349.8494741623
41,State,New Mexico,2021-05-31,244822.8565539463
38,State,Nebraska,2021-05-31,219164.4028610154
20,State,Idaho,2021-05-31,423223.56969591253
61,State,West Virginia,2021-05-31,144108.7883399584
18,State,Hawaii,2021-05-31,691913.181368015
39,State,New Hampshire,2021-05-31,370211.3410992871
28,State,Maine,2021-05-31,313068.98351225577
50,State,Rhode Island,2021-05-31,374042.801683526
35,State,Montana,2021-05-31,354204.8980580004
13,State,Delaware,2021-05-31,327937.8428589149
52,State,South Dakota,2021-05-31,249708.7537143328
37,State,North Dakota,2021-05-31,241419.32587283303
3,State,Alaska,2021-05-31,332656.85477082944
12,State,District of Columbia,2021-05-31,637511.3733283487
58,State,Vermont,2021-05-31,323476.6137914796
62,State,Wyoming,2021-05-31,291072.15627482004
9,State,California,2021-06-30,662273.1316917881
54,State,Texas,2021-06-30,263541.86303028086
14,State,Florida,2021-06-30,301941.6415893808
43,State,New York,2021-06-30,403690.19083361194
47,State,Pennsylvania,2021-06-30,234895.377989526
21,State,Illinois,2021-06-30,230360.96563327487
44,State,Ohio,2021-06-30,191384.9917245796
16,State,Georgia,2021-06-30,265028.26910029043
36,State,North Carolina,2021-06-30,265854.98117092106
30,State,Michigan,2021-06-30,213766.471004648
40,State,New Jersey,2021-06-30,425115.9979021345
56,State,Virginia,2021-06-30,334870.9120943341
59,State,Washington,2021-06-30,528296.3291389863
8,State,Arizona,2021-06-30,366548.7332424818
26,State,Massachusetts,2021-06-30,528525.5131330761
53,State,Tennessee,2021-06-30,260079.38932023384
22,State,Indiana,2021-06-30,198331.52506197535
27,State,Maryland,2021-06-30,376902.38241812465
32,State,Missouri,2021-06-30,209817.32476493416
60,State,Wisconsin,2021-06-30,256954.64445972457
10,State,Colorado,2021-06-30,491721.8688692291
31,State,Minnesota,2021-06-30,306270.7470825927
51,State,South Carolina,2021-06-30,238765.9499277143
4,State,Alabama,2021-06-30,199557.81536725292
25,State,Louisiana,2021-06-30,213488.3060222148
24,State,Kentucky,2021-06-30,184217.7667899054
46,State,Oregon,2021-06-30,456012.942977706
45,State,Oklahoma,2021-06-30,173783.52994478922
11,State,Connecticut,2021-06-30,319594.42032971146
55,State,Utah,2021-06-30,456500.58295104466
19,State,Iowa,2021-06-30,187993.9606657708
42,State,Nevada,2021-06-30,370067.1705700758
6,State,Arkansas,2021-06-30,181501.12234730105
34,State,Mississippi,2021-06-30,170046.87294952167
23,State,Kansas,2021-06-30,189183.74331443245
41,State,New Mexico,2021-06-30,248526.91461569825
38,State,Nebraska,2021-06-30,222449.9481324892
20,State,Idaho,2021-06-30,436966.71545700193
61,State,West Virginia,2021-06-30,145689.5333129084
18,State,Hawaii,2021-06-30,703664.9571717476
39,State,New Hampshire,2021-06-30,377769.9790176667
28,State,Maine,2021-06-30,320137.55157829507
50,State,Rhode Island,2021-06-30,380468.52015620534
35,State,Montana,2021-06-30,364238.2271755256
13,State,Delaware,2021-06-30,332682.83314687625
52,State,South Dakota,2021-06-30,254146.70007876804
37,State,North Dakota,2021-06-30,243730.3813014185
3,State,Alaska,2021-06-30,335442.6831594775
12,State,District of Columbia,2021-06-30,642592.1796430898
58,State,Vermont,2021-06-30,330192.7477430417
62,State,Wyoming,2021-06-30,293536.2263013064
9,State,California,2021-07-31,672958.7819644887
54,State,Texas,2021-07-31,267960.84048047673
14,State,Florida,2021-07-31,308587.747937263
43,State,New York,2021-07-31,407213.36311349296
47,State,Pennsylvania,2021-07-31,237212.74911787733
21,State,Illinois,2021-07-31,232406.94500862563
44,State,Ohio,2021-07-31,193303.19973075463
16,State,Georgia,2021-07-31,269684.3030316434
36,State,North Carolina,2021-07-31,270754.0918974706
30,State,Michigan,2021-07-31,216437.01414061035
40,State,New Jersey,2021-07-31,429891.0163079096
56,State,Virginia,2021-07-31,338071.0091736068
59,State,Washington,2021-07-31,536600.7258864782
8,State,Arizona,2021-07-31,376791.6903511856
26,State,Massachusetts,2021-07-31,533677.3055969662
53,State,Tennessee,2021-07-31,265459.4923197906
22,State,Indiana,2021-07-31,201092.26214414867
27,State,Maryland,2021-07-31,380018.58509154455
32,State,Missouri,2021-07-31,212265.912502103
60,State,Wisconsin,2021-07-31,260988.14860188248
10,State,Colorado,2021-07-31,499648.3155120243
31,State,Minnesota,2021-07-31,310321.5344375069
51,State,South Carolina,2021-07-31,242861.13912176588
4,State,Alabama,2021-07-31,202608.2834576737
25,State,Louisiana,2021-07-31,214542.04411307155
24,State,Kentucky,2021-07-31,186213.05104672667
46,State,Oregon,2021-07-31,462386.59281835286
45,State,Oklahoma,2021-07-31,175666.5268998288
11,State,Connecticut,2021-07-31,323154.3438991609
55,State,Utah,2021-07-31,467096.4477161403
19,State,Iowa,2021-07-31,189949.7969076852
42,State,Nevada,2021-07-31,378863.27239151095
6,State,Arkansas,2021-07-31,184243.08745801428
34,State,Mississippi,2021-07-31,172382.16580208688
23,State,Kansas,2021-07-31,191598.8086187622
41,State,New Mexico,2021-07-31,251793.36317698413
38,State,Nebraska,2021-07-31,224823.1543275461
20,State,Idaho,2021-07-31,448091.3473231524
61,State,West Virginia,2021-07-31,146452.438957143
18,State,Hawaii,2021-07-31,713932.5541994524
39,State,New Hampshire,2021-07-31,383481.4012917992
28,State,Maine,2021-07-31,326737.60646158725
50,State,Rhode Island,2021-07-31,385069.6838981313
35,State,Montana,2021-07-31,373260.18732870504
13,State,Delaware,2021-07-31,336444.4722671309
52,State,South Dakota,2021-07-31,258533.5293038825
37,State,North Dakota,2021-07-31,245931.0885576491
3,State,Alaska,2021-07-31,339451.88549670513
12,State,District of Columbia,2021-07-31,645018.9780021795
58,State,Vermont,2021-07-31,337919.2036246937
62,State,Wyoming,2021-07-31,295752.3574210936
9,State,California,2021-08-31,680351.7044899602
54,State,Texas,2021-08-31,271329.35323384125
14,State,Florida,2021-08-31,314500.4018033586
43,State,New York,2021-08-31,409361.27142516494
47,State,Pennsylvania,2021-08-31,238112.8464339128
21,State,Illinois,2021-08-31,233598.93432397384
44,State,Ohio,2021-08-31,193956.78947610143
16,State,Georgia,2021-08-31,273360.7665650686
36,State,North Carolina,2021-08-31,274369.4555322472
30,State,Michigan,2021-08-31,217594.0998490673
40,State,New Jersey,2021-08-31,433074.54505538935
56,State,Virginia,2021-08-31,339760.86777228536
59,State,Washington,2021-08-31,541665.6038058653
8,State,Arizona,2021-08-31,385798.15126751113
26,State,Massachusetts,2021-08-31,535423.7691913825
53,State,Tennessee,2021-08-31,269636.8475843549
22,State,Indiana,2021-08-31,202885.0258996688
27,State,Maryland,2021-08-31,381486.97664394113
32,State,Missouri,2021-08-31,213519.5886803828
60,State,Wisconsin,2021-08-31,263040.9041404393
10,State,Colorado,2021-08-31,505108.99273511424
31,State,Minnesota,2021-08-31,312565.22531020426
51,State,South Carolina,2021-08-31,246087.7191754412
4,State,Alabama,2021-08-31,204990.48640652405
25,State,Louisiana,2021-08-31,214829.17620486356
24,State,Kentucky,2021-08-31,187519.96256302393
46,State,Oregon,2021-08-31,466953.44840002974
45,State,Oklahoma,2021-08-31,177128.78376269262
11,State,Connecticut,2021-08-31,324628.1934701092
55,State,Utah,2021-08-31,475307.5078008577
19,State,Iowa,2021-08-31,191170.620176855
42,State,Nevada,2021-08-31,386655.8495690403
6,State,Arkansas,2021-08-31,186604.621992853
